Make Id,Make Name,Model Id,Model Name,Trim Id,Trim Year,Trim Name,Trim Description,Trim Msrp,Trim Invoice,Trim Created,Trim Modified,Engine Id,Engine Type,Engine Fuel Type,Engine Cylinders,Engine Size,Engine Horsepower Hp,Engine Horsepower Rpm,Engine Torque Ft Lbs,Engine Torque Rpm,Engine Valves,Engine Valve Timing,Engine Cam Type,Engine Drive Type,Engine Transmission,Body Id,Body Type,Body Doors,Body Seats,Body Length,Body Width,Body Height,Body Wheel Base,Body Front Track,Body Rear Track,Body Ground Clearance,Body Cargo Capacity,Body Max Cargo Capacity,Body Curb Weight,Body Gross Weight,Body Max Payload,Body Max Towing Capacity,Mileage Id,Mileage Fuel Tank Capacity,Mileage Combined Mpg,Mileage Epa City Mpg,Mileage Epa Highway Mpg,Mileage Range City,Mileage Range Highway,Mileage Epa Combined Mpg Electric,Mileage Epa City Mpg Electric,Mileage Epa Highway Mpg Electric,Mileage Range Electric,Mileage Epa Kwh 100 Mi Electric,Mileage Epa Time To Charge Hr 240v Electric,Mileage Battery Capacity Electric
37,Mercedes-Benz,303,E-Class,14247,2018,E 400 4MATIC,E 400 4MATIC 2dr Coupe AWD (3.0L 6cyl Turbo 9A),61400,57102,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14247,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14247,Coupe,2,4,190,,56.3,113.1,,,,,,,,,,14247,17.4,22,20,26,3480,4524,,,,,,,
37,Mercedes-Benz,303,E-Class,14245,2018,E 400 AMG Line 4MATIC,E 400 AMG Line 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo 9A),59400,55242,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14245,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14245,Sedan,4,5,193.8,72.9,57.8,115.7,,,,13.1,,4034,,,,14245,17.4,23,20,27,3480,4698,,,,,,,
37,Mercedes-Benz,303,E-Class,14250,2018,E 400 AMG Line 4MATIC,E 400 AMG Line 4MATIC 4dr Wagon AWD (3.0L 6cyl Turbo 9A),63550,59102,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14250,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14250,Wagon,5,7,194.2,,57.7,115.7,,,,35,,4299,,,,14250,21.1,21,19,25,4009,5275,,,,,,,
37,Mercedes-Benz,303,E-Class,14244,2018,E 400 Luxury 4MATIC,E 400 Luxury 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo 9A),58900,54777,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14244,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14244,Sedan,4,7,193.8,72.9,58.4,115.7,,,,13.1,,4034,,,,14244,17.4,23,20,27,3480,4698,,,,,,,
37,Mercedes-Benz,303,E-Class,14249,2018,E 400 Luxury 4MATIC,E 400 Luxury 4MATIC 4dr Wagon AWD (3.0L 6cyl Turbo 9A),63050,58637,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14249,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14249,Wagon,5,7,194.2,,57.7,115.7,,,,35,,4299,,,,14249,21.1,21,19,25,4009,5275,,,,,,,
37,Mercedes-Benz,303,E-Class,14243,2018,E 400 Sport 4MATIC,E 400 Sport 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo 9A),58900,54777,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14243,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14243,Sedan,4,5,193.8,72.9,57.8,115.7,,,,13.1,,4034,,,,14243,17.4,23,20,27,3480,4698,,,,,,,
37,Mercedes-Benz,303,E-Class,14248,2018,E 400 Sport 4MATIC,E 400 Sport 4MATIC 4dr Wagon AWD (3.0L 6cyl Turbo 9A),63050,58637,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14248,gas,premium unleaded (required),V6,3,329,5250,354,1600,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14248,Wagon,5,7,194.2,,57.7,115.7,,,,35,,4299,,,,14248,21.1,21,19,25,4009,5275,,,,,,,
37,Mercedes-Benz,411,G-Class,14258,2018,AMG G 63,AMG G 63 4dr SUV 4WD (5.5L 8cyl Turbo 7A),142800,132804,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14258,gas,premium unleaded (required),V8,5.5,563,5500,561,1750,32,Variable,Double overhead cam (DOHC),four wheel drive,7-speed shiftable automatic,14258,SUV,5,5,187.5,,76.3,112.2,,,7.7,38.6,79.5,5624,,,7000,14258,25.4,13,12,15,3048,3810,,,,,,,
37,Mercedes-Benz,411,G-Class,14259,2018,AMG G 65,AMG G 65 4dr SUV 4WD (6.0L 12cyl Turbo 7A),222700,207111,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14259,gas,premium unleaded (required),V12,6,621,5000,738,2300,48,Variable,Double overhead cam (DOHC),four wheel drive,7-speed shiftable automatic,14259,SUV,5,5,187.5,,76.3,112.2,,,7.7,38.6,79.5,5691,,,7000,14259,25.4,12,11,13,2794,3302,,,,,,,
37,Mercedes-Benz,411,G-Class,14256,2018,G 550,G 550 4dr SUV 4WD (4.0L 8cyl Turbo 7A),123600,114948,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14256,gas,premium unleaded (required),V8,4,416,5250,450,2000,32,Variable,Double overhead cam (DOHC),four wheel drive,7-speed shiftable automatic,14256,SUV,5,5,187.6,,76.9,112.2,,,8,38.6,79.5,5724,,,7000,14256,25.4,13,13,14,3302,3556,,,,,,,
37,Mercedes-Benz,411,G-Class,14257,2018,G 550 4x4 Squared,G 550 4x4 Squared 4dr SUV 4WD (4.0L 8cyl Turbo 7A),227300,211389,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14257,gas,premium unleaded (required),V8,4,416,5250,450,2000,32,Variable,Double overhead cam (DOHC),four wheel drive,7-speed shiftable automatic,14257,SUV,5,5,177.1,,88,112.2,,,17.2,38.6,79.5,6825,,,7000,14257,25.4,11,11,11,2794,2794,,,,,,,
37,Mercedes-Benz,305,GLA-Class,14262,2018,AMG GLA 45 4MATIC,AMG GLA 45 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo 7AM),50600,47058,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14262,gas,premium unleaded (required),I4,2,375,6000,350,2250,16,Variable,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,14262,SUV,5,5,175,71,58.2,106.3,,,,14.9,41.8,3457,,,,14262,14.8,25,22,28,3256,4144,,,,,,,
37,Mercedes-Benz,305,GLA-Class,14260,2018,GLA 250,GLA 250 4dr SUV (2.0L 4cyl Turbo 7AM),33400,31062,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14260,gas,premium unleaded (required),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),front wheel drive,7-speed automated manual,14260,SUV,5,5,173.9,71,60,106.3,,,,14.9,41.8,3296,,,,14260,13.2,27,24,33,3168,4356,,,,,,,
37,Mercedes-Benz,305,GLA-Class,14261,2018,GLA 250 4MATIC,GLA 250 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo 7AM),35400,32922,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14261,gas,premium unleaded (required),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),all wheel drive,7-speed automated manual,14261,SUV,5,5,173.9,71,60,106.3,,,,14.9,41.8,3428,,,,14261,13.2,26,23,31,3036,4092,,,,,,,
37,Mercedes-Benz,307,GLC-Class,14266,2018,AMG GLC 43,AMG GLC 43 4dr SUV AWD (3.0L 6cyl Turbo 9A),56250,52313,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14266,gas,premium unleaded (required),V6,3,362,5500,384,2500,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14266,SUV,5,5,183.5,76,64.1,113.1,,,,,56.5,4145,,,3500,14266,17.4,20,18,24,3132,4176,,,,,,,
37,Mercedes-Benz,307,GLC-Class,14267,2018,AMG GLC 63,AMG GLC 63 4dr SUV AWD (4.0L 8cyl Turbo 9A),69900,65007,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14267,gas,premium unleaded (required),V8,4,469,5500,479,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14267,SUV,5,5,184.2,76,63.8,113.1,,,,,56.5,4462,,,,14267,17.4,18,16,22,2784,3828,,,,,,,
37,Mercedes-Benz,307,GLC-Class,14263,2018,GLC 300,GLC 300 4dr SUV (2.0L 4cyl Turbo 9A),40050,37247,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14263,gas,premium unleaded (recommended),I4,2,241,5500,273,1300,16,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,14263,SUV,5,5,183.3,74.4,64.7,113.1,,,,,56.5,3891,,,3500,14263,17.4,24,22,28,3828,4872,,,,,,,
37,Mercedes-Benz,307,GLC-Class,14264,2018,GLC 300 4MATIC,GLC 300 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo 9A),42050,39107,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14264,gas,premium unleaded (recommended),I4,2,241,5500,273,1300,16,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14264,SUV,5,5,183.3,74.4,64.7,113.1,,,,,56.5,4001,,,3500,14264,17.4,24,21,28,3654,4872,,,,,,,
37,Mercedes-Benz,307,GLC-Class,14265,2018,GLC 350e 4MATIC,GLC 350e 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 7A),49990,46491,"6/29/23, 9:02 PM","3/2/24, 10:00 AM",14265,plug-in hybrid,premium unleaded (required),I4,2,320,,413,,16,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14265,SUV,5,5,183.3,74.4,65.3,113.1,,,,,,4564,,,3500,14265,13.2,25,,,0,0,74,73,75,10,,1.9,
37,Mercedes-Benz,308,GLC-Class Coupe,14269,2018,AMG GLC 43,AMG GLC 43 4dr SUV AWD (3.0L 6cyl Turbo 9A),60400,56172,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14269,gas,premium unleaded (required),V6,3,362,5500,384,2500,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14269,SUV,5,5,186.1,76,62.4,113.1,,,6.7,18,56.5,4140,,,,14269,17.4,20,18,24,3132,4176,,,,,,,
37,Mercedes-Benz,308,GLC-Class Coupe,14270,2018,AMG GLC 63,AMG GLC 63 4dr SUV AWD (4.0L 8cyl Turbo 9A),73150,68030,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14270,gas,premium unleaded (required),V8,4,469,5500,479,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14270,SUV,5,5,186.9,76,62.1,113.1,,,6.2,17.6,49.4,4475,,,,14270,17.4,18,15,22,2610,3828,,,,,,,
37,Mercedes-Benz,308,GLC-Class Coupe,14271,2018,AMG GLC 63 S,AMG GLC 63 S 4dr SUV AWD (4.0L 8cyl Turbo 9A),80750,75098,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14271,gas,premium unleaded (required),V8,4,503,5500,516,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14271,SUV,5,5,186.9,76,62.4,113.1,,,6.4,17.6,49.4,4511,,,,14271,17.4,18,15,22,2610,3828,,,,,,,
37,Mercedes-Benz,308,GLC-Class Coupe,14268,2018,GLC 300 4MATIC,GLC 300 4MATIC 4dr SUV AWD (2.0L 4cyl Turbo 9A),46600,43338,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14268,gas,premium unleaded (recommended),I4,2,241,5500,273,1300,16,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14268,SUV,5,5,183.3,74.4,64.5,113.1,,,6.1,18,56.5,4001,,,3500,14268,17.4,24,22,27,3828,4698,,,,,,,
37,Mercedes-Benz,309,GLE-Class,14275,2018,AMG GLE 43 4MATIC,AMG GLE 43 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo 9A),67750,63008,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14275,gas,premium unleaded (required),V6,3,385,,384,2000,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14275,SUV,5,5,191,78.9,69.4,114.8,,,,38.2,80.3,4987,,,7200,14275,24.6,19,17,23,4182,5658,,,,,,,
37,Mercedes-Benz,309,GLE-Class,14276,2018,AMG GLE 63 4MATIC,AMG GLE 63 4MATIC 4dr SUV AWD (5.5L 8cyl Turbo 7A),102550,95372,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14276,gas,premium unleaded (required),V8,5.5,550,5750,516,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14276,SUV,5,5,191,78.9,69.4,114.8,,,,38.2,80.3,5203,,,7200,14276,24.6,15,14,18,3444,4428,,,,,,,
37,Mercedes-Benz,309,GLE-Class,14277,2018,AMG GLE 63 S 4MATIC,AMG GLE 63 S 4MATIC 4dr SUV AWD (5.5L 8cyl Turbo 7A),109700,102021,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14277,gas,premium unleaded (required),V8,5.5,577,5500,561,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14277,SUV,5,5,191,78.9,69.3,114.8,,,,38.2,80.3,5225,,,7200,14277,24.6,15,14,18,3444,4428,,,,,,,
37,Mercedes-Benz,309,GLE-Class,14272,2018,GLE 350,GLE 350 4dr SUV (3.5L 6cyl 7A),52200,48546,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14272,gas,premium unleaded (required),V6,3.5,302,6500,273,3500,24,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed shiftable automatic,14272,SUV,5,5,189.1,78.9,70.7,114.8,,,,38.2,80.3,4650,,,6600,14272,24.6,20,18,23,4428,5658,,,,,,,
37,Mercedes-Benz,309,GLE-Class,14273,2018,GLE 350 4MATIC,GLE 350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A),54700,50871,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14273,gas,premium unleaded (required),V6,3.5,302,6500,273,3500,24,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14273,SUV,5,5,189.1,78.9,70.7,114.8,,,,38.2,80.3,4751,,,7200,14273,24.6,19,18,22,4428,5412,,,,,,,
37,Mercedes-Benz,309,GLE-Class,14274,2018,GLE 550e 4MATIC,GLE 550e 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo gas/electric plug-in hybrid 7A),66700,62031,"6/29/23, 9:02 PM","3/2/24, 10:00 AM",14274,plug-in hybrid,premium unleaded (required),V6,3,436,,479,,24,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14274,SUV,5,5,189.7,78.9,70.7,114.8,,,,38.2,80.3,5456,,,4410,14274,21,21,20,23,4200,4830,43,38,50,10,69,1.9,
37,Mercedes-Benz,310,GLE-Class Coupe,14278,2018,AMG GLE 43 4MATIC,AMG GLE 43 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo 9A),70500,65565,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14278,gas,premium unleaded (required),V6,3,385,6100,384,2500,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14278,SUV,5,5,192.6,78.9,67.7,114.8,,,,23,60.7,4690,,,7200,14278,24,19,17,22,4080,5280,,,,,,,
37,Mercedes-Benz,310,GLE-Class Coupe,14279,2018,AMG GLE 63 S 4MATIC,AMG GLE 63 S 4MATIC 4dr SUV AWD (5.5L 8cyl Turbo 7A),111860,104030,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14279,gas,premium unleaded (required),V8,5.5,577,5500,561,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14279,SUV,5,5,193.6,78.9,67.7,114.8,,,,23,60.7,5379,,,7200,14279,24,15,14,18,3360,4320,,,,,,,
37,Mercedes-Benz,311,GLS-Class,14280,2018,GLS 450 4MATIC,GLS 450 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo 9A),69550,64682,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14280,gas,premium unleaded (required),V6,3,362,5500,369,1700,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14280,SUV,5,7,201.6,84.3,72.8,121.1,,,,,93.8,5335,,,7500,14280,26.4,19,17,22,4488,5808,,,,,,,
37,Mercedes-Benz,311,GLS-Class,14281,2018,GLS 550 4MATIC,GLS 550 4MATIC 4dr SUV AWD (4.7L 8cyl Turbo 9A),94950,88304,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14281,gas,premium unleaded (required),V8,4.7,449,5250,516,1800,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14281,SUV,5,7,202.6,84.3,72.8,121.1,,,,,93.8,5578,,,7500,14281,26.4,16,14,19,3696,5016,,,,,,,
37,Mercedes-Benz,311,GLS-Class,14282,2018,GLS 63 AMG,GLS 63 AMG 4dr SUV AWD (5.5L 8cyl Turbo 7A),125300,116529,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14282,gas,premium unleaded (required),V8,5.5,577,5500,561,1750,32,Variable,Double overhead cam (DOHC),all wheel drive,7-speed shiftable automatic,14282,SUV,5,7,203.2,84.3,72.8,121.1,,,,16,93.8,5754,,,7500,14282,26.4,15,13,18,3432,4752,,,,,,,
37,Mercedes-Benz,312,Maybach,14283,2018,S 560 4MATIC,S 560 4MATIC 4dr Sedan AWD (4.0L 8cyl Turbo 9A),168600,156798,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14283,gas,premium unleaded (required),V8,4,463,5250,516,2000,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14283,Sedan,4,5,214.7,,58.7,132.5,,,,12.3,12.3,5181,,,,14283,,19,16,25,0,0,,,,,,,
37,Mercedes-Benz,312,Maybach,14284,2018,S 650,S 650 4dr Sedan (6.0L 12cyl Turbo 7A),198700,184791,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14284,gas,premium unleaded (required),V12,6,621,4800,738,2300,36,Variable,Single overhead cam (SOHC),rear wheel drive,7-speed shiftable automatic,14284,Sedan,4,5,214.7,,58.7,132.5,,,,12.3,12.3,5296,,,,14284,24.6,16,13,21,3198,5166,,,,,,,
37,Mercedes-Benz,314,Metris,14286,2018,"126"" WB Cargo","126"" WB Cargo 3dr Minivan (2.0L 4cyl Turbo 7A)",29950,27854,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14286,gas,premium unleaded (recommended),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed shiftable automatic,14286,Minivan,4,2,202.4,75.9,75.2,126,,,4.4,183,183,,6724,2502,5000,14286,18.5,22,21,24,3885,4440,,,,,,,
37,Mercedes-Benz,314,Metris,14288,2018,"135"" WB Cargo","135"" WB Cargo 3dr Minivan (2.0L 4cyl Turbo 7A)",30450,28319,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14288,gas,premium unleaded (recommended),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed shiftable automatic,14288,Minivan,4,2,211.4,75.9,75.2,135,,,4.4,199,199,,6724,2447,5000,14288,18.5,22,21,24,3885,4440,,,,,,,
37,Mercedes-Benz,314,Metris,14289,2018,Passenger,Passenger 4dr Minivan (2.0L 4cyl Turbo 7A),33900,31527,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14289,gas,premium unleaded (recommended),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed shiftable automatic,14289,Minivan,5,7,202.4,75.9,74.4,126,,,3.8,38,186,4850,6724,1874,5000,14289,18.5,22,20,23,3700,4255,,,,,,,
37,Mercedes-Benz,314,Metris,14285,2018,Worker Cargo,Worker Cargo 3dr Minivan (2.0L 4cyl Turbo 7A),25995,24175,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14285,gas,premium unleaded (recommended),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed shiftable automatic,14285,Minivan,4,2,202.4,75.9,75.2,126,,,3.8,186,186,4222,6724,2502,5000,14285,18.5,22,21,24,3885,4440,,,,,,,
37,Mercedes-Benz,314,Metris,14287,2018,Worker Passenger,Worker Passenger 4dr Minivan (2.0L 4cyl Turbo 7A),29995,27895,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14287,gas,premium unleaded (recommended),I4,2,208,5500,258,1250,16,Variable,Double overhead cam (DOHC),rear wheel drive,7-speed shiftable automatic,14287,Minivan,5,7,202.4,75.9,74.4,126,,,3.8,38,186,4850,6724,1874,5000,14287,18.5,22,20,23,3700,4255,,,,,,,
37,Mercedes-Benz,315,S-Class,14296,2018,AMG S 63,AMG S 63 4dr Sedan AWD (4.0L 8cyl Turbo 9A),147500,137175,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14296,gas,premium unleaded (required),V8,4,603,5500,664,2750,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14296,Sedan,4,5,206.5,,58.7,124.6,,,,16.6,16.6,4806,,,,14296,24.6,20,17,26,4182,6396,,,,,,,
37,Mercedes-Benz,315,S-Class,14297,2018,AMG S 63,AMG S 63 2dr Coupe AWD (4.0L 8cyl Turbo 9A),167700,155961,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14297,gas,premium unleaded (required),V8,4,603,5500,664,2750,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14297,Coupe,2,4,198.9,75.3,56,115.9,,,4.5,14.1,14.1,4586,,1025,,14297,21.1,20,17,27,3587,5697,,,,,,,
37,Mercedes-Benz,315,S-Class,14298,2018,AMG S 63,AMG S 63 2dr Convertible AWD (4.0L 8cyl Turbo 9A),179500,166935,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14298,gas,premium unleaded (required),V8,4,603,5500,664,2750,32,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14298,Convertible,2,4,198.9,75.3,56.2,115.9,,,4.5,12.4,12.4,4817,,992,,14298,21.1,18,15,24,3165,5064,,,,,,,
37,Mercedes-Benz,315,S-Class,14299,2018,AMG S 65,AMG S 65 4dr Sedan (6.0L 12cyl Turbo 7A),229500,213435,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14299,gas,premium unleaded (required),V12,6,621,4800,738,2300,36,,Single overhead cam (SOHC),rear wheel drive,7-speed shiftable automatic,14299,Sedan,4,5,206.5,,58.7,124.6,,,,16.6,16.6,4969,,,,14299,24.6,16,13,22,3198,5412,,,,,,,
37,Mercedes-Benz,315,S-Class,14300,2018,AMG S 65,AMG S 65 2dr Coupe (6.0L 12cyl Turbo 7A),238900,222177,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14300,gas,premium unleaded (required),V12,6,621,4800,738,2300,36,,Single overhead cam (SOHC),rear wheel drive,7-speed shiftable automatic,14300,Coupe,2,4,198.9,75.3,56.1,115.9,,,4.6,14.1,14.1,4817,,882,,14300,21.1,16,13,21,2743,4431,,,,,,,
37,Mercedes-Benz,315,S-Class,14301,2018,AMG S 65,AMG S 65 2dr Convertible (6.0L 12cyl Turbo 7A),250900,233337,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14301,gas,premium unleaded (required),V12,6,621,4800,738,2300,36,,Single overhead cam (SOHC),rear wheel drive,7-speed shiftable automatic,14301,Convertible,2,4,198.9,75.3,56.3,115.9,,,4.6,12.4,12.4,4971,,816,,14301,21.1,16,14,21,2954,4431,,,,,,,
37,Mercedes-Benz,315,S-Class,14290,2018,S 450,S 450 4dr Sedan (3.0L 6cyl Turbo 9A),89900,83607,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14290,gas,premium unleaded (required),V6,3,362,5500,369,1800,24,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,14290,Sedan,4,5,206.5,74.8,58.7,124.6,,,,16.3,16.3,4553,,,,14290,23,22,19,28,4370,6440,,,,,,,
37,Mercedes-Benz,315,S-Class,14291,2018,S 450 4MATIC,S 450 4MATIC 4dr Sedan AWD (3.0L 6cyl Turbo 9A),92900,86397,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14291,gas,premium unleaded (required),V6,3,362,5500,369,1800,24,Variable,Double overhead cam (DOHC),all wheel drive,9-speed shiftable automatic,14291,Sedan,4,5,206.5,74.8,58.7,124.6,,,5,16.3,16.3,4685,,,,14291,23,22,18,28,4140,6440,,,,,,,
37,Mercedes-Benz,315,S-Class,14295,2018,S 560,S 560 2dr Convertible (4.0L 8cyl Turbo 9A),133300,123969,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14295,gas,premium unleaded (required),V8,4,463,5250,516,2000,24,Variable,Single overhead cam (SOHC),rear wheel drive,9-speed shiftable automatic,14295,Convertible,2,4,198.1,74.8,55.8,115.9,,,4.5,12.4,12.4,,,,,14295,21.1,20,17,26,3587,5486,,,,,,,
37,Mercedes-Benz,315,S-Class,14292,2018,S 560,S 560 4dr Sedan (4.0L 8cyl Turbo 9A),99900,92907,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14292,gas,premium unleaded (required),V8,4,463,5250,516,2000,24,Variable,Single overhead cam (SOHC),rear wheel drive,9-speed shiftable automatic,14292,Sedan,4,5,206.5,,58.7,124.6,,,,16.3,16.3,4731,,,,14292,23,21,17,27,3910,6210,,,,,,,
37,Mercedes-Benz,315,S-Class,14294,2018,S 560 4MATIC,S 560 4MATIC 2dr Coupe AWD (4.0L 8cyl Turbo 9A),124500,115785,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14294,gas,premium unleaded (required),V8,4,463,5250,516,2000,24,Variable,Single overhead cam (SOHC),all wheel drive,9-speed shiftable automatic,14294,Coupe,2,4,198.1,74.8,55.6,115.9,,,4.7,14.1,14.1,,,,,14294,21.1,21,17,27,3587,5697,,,,,,,
37,Mercedes-Benz,315,S-Class,14293,2018,S 560 4MATIC,S 560 4MATIC 4dr Sedan AWD (4.0L 8cyl Turbo 9A),102900,95697,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14293,gas,premium unleaded (required),V8,4,463,5250,516,2000,24,Variable,Single overhead cam (SOHC),all wheel drive,9-speed shiftable automatic,14293,Sedan,4,5,206.5,,58.7,124.6,,,,16.3,16.3,4850,,,,14293,23,21,17,27,3910,6210,,,,,,,
37,Mercedes-Benz,316,SL-Class,14304,2018,SL 450,SL 450 2dr Convertible (3.0L 6cyl Turbo 9A),88200,82026,"6/29/23, 9:02 PM","6/29/23, 9:02 PM",14304,gas,premium unleaded (required),V6,3,362,5500,369,1800,24,Variable,Double overhead cam (DOHC),rear wheel drive,9-speed shiftable automatic,14304,Convertible,2,2,182.3,76.7,51.2,101.7,,,3.7,13.5,13.5,3826,,,,14304,19.8,23,20,28,3960,5544,,,,,,,
